client_id;client_district_id;birth_year;client_age;client_gender
3770;35;1925;97;0
3771;48;1942;80;1
3772;48;1936;86;0
3773;33;1964;58;0
3774;1;1922;100;1
3775;46;1928;94;1
3776;74;1978;44;1
3777;74;1975;47;0
3779;6;1949;73;1
3780;37;1977;45;1
3781;17;1975;47;0
3782;1;1980;42;1
3783;1;1968;54;0
3784;1;1974;48;1
3785;66;1920;102;0
3786;13;1920;102;1
3787;21;1978;44;0
3788;56;1955;67;0
3789;66;1964;58;1
3790;48;1936;86;1
3791;72;1939;83;1
3792;74;1972;50;1
3793;39;1951;71;0
3794;37;1976;46;0
3795;12;1982;40;1
3796;3;1953;69;1
3797;3;1951;71;0
3798;1;1954;68;0
3799;2;1929;93;1
3800;38;1954;68;0
3801;38;1948;74;1
3802;67;1925;97;1
3803;1;1930;92;1
3804;1;1933;89;0
3805;68;1942;79;1
3806;54;1967;55;0
3807;33;1947;75;0
3808;57;1943;79;1
3811;6;1952;70;1
3812;1;1967;55;1
3813;2;1978;44;0
3814;1;1945;77;1
3815;28;1969;53;0
3816;1;1966;56;1
3817;77;1937;85;0
3818;71;1942;80;1
3819;71;1936;86;0
3821;22;1939;83;1
3822;48;1953;69;1
3823;63;1956;66;1
3824;41;1971;51;1
3825;41;1965;57;0
3826;33;1921;101;1
3827;33;1923;99;0
3829;59;1972;50;1
3830;18;1968;54;0
3831;11;1918;104;1
3832;11;1925;97;0
3833;19;1935;87;1
3834;1;1976;46;0
3835;50;1931;91;0
3836;77;1948;74;1
3837;39;1921;101;0
3838;65;1929;93;1
3839;65;1937;85;0
3840;50;1933;89;0
3841;26;1919;103;1
3842;74;1976;46;1
3843;4;1942;80;0
3844;71;1963;58;0
3845;1;1959;63;1
3846;27;1980;42;0
3847;6;1959;63;0
3848;45;1938;84;0
3849;1;1932;90;0
3850;45;1957;65;0
3851;45;1961;61;1
3852;10;1952;70;0
3853;59;1980;42;0
3854;24;1959;63;1
3855;29;1939;83;1
3856;1;1944;78;0
3857;72;1952;70;0
3858;18;1948;74;0
3859;18;1941;81;1
3860;74;1938;84;1
3861;11;1951;71;0
3862;40;1947;75;0
3863;1;1939;83;0
3864;1;1931;91;1
3865;75;1977;45;1
3866;75;1977;45;0
3868;66;1962;60;1
3869;17;1946;76;0
3870;4;1971;51;0
3871;4;1979;43;1
3872;8;1930;92;1
3873;23;1960;61;0
3874;61;1942;80;0
3875;1;1930;92;0
3876;1;1923;99;1
3877;38;1956;66;0
3880;29;1961;61;0
3881;45;1947;75;0
3882;45;1942;80;1
3883;18;1965;57;1
3884;72;1963;59;1
3885;70;1940;82;0
3886;8;1965;57;0
3887;67;1920;102;1
3888;67;1916;106;0
3890;3;1958;64;1
3891;75;1958;63;1
3892;1;1979;43;1
3893;1;1969;52;1
3894;29;1941;81;1
3895;29;1945;77;0
3896;5;1923;99;1
3897;16;1951;71;0
3898;57;1948;74;0
3899;55;1919;103;0
3900;55;1943;79;1
3901;55;1951;71;0
3902;65;1949;72;0
3903;1;1948;74;0
3904;29;1939;83;0
3905;29;1935;87;1
3906;64;1936;85;1
3907;1;1954;68;0
3908;73;1929;93;1
3909;73;1923;99;0
3910;37;1919;103;0
3911;31;1952;70;0
3912;1;1945;77;0
3913;8;1951;71;1
3914;52;1920;102;0
3915;20;1977;45;1
3916;47;1970;52;0
3917;47;1967;54;1
3918;5;1974;48;1
3919;35;1942;80;1
3920;44;1925;97;0
3921;28;1958;64;0
3922;1;1928;94;0
3923;1;1935;87;1
3924;56;1971;51;1
3925;45;1936;86;0
3926;54;1972;50;1
3927;61;1948;74;0
3928;77;1928;94;0
3929;74;1957;65;1
3930;1;1921;101;1
3931;1;1921;101;0
3932;59;1939;83;1
3933;59;1946;76;0
3934;12;1968;54;1
3935;71;1939;83;1
3936;36;1962;60;0
3937;36;1963;59;1
3938;27;1980;42;1
3939;40;1953;69;1
3942;53;1952;70;1
3943;1;1945;77;1
3944;8;1936;86;1
3945;8;1931;91;0
3946;1;1975;47;1
3947;23;1967;55;1
3948;44;1979;43;0
3949;44;1974;48;1
3950;38;1924;98;1
3951;38;1920;102;0
3952;52;1965;56;0
3953;14;1925;97;0
3954;64;1957;65;1
3955;64;1960;62;0
3956;21;1975;47;0
3957;21;1971;51;1
3958;37;1946;76;0
3959;30;1970;52;0
3960;8;1964;58;1
3961;53;1943;79;0
3962;74;1952;70;1
3963;76;1974;48;1
3964;74;1942;80;1
3965;1;1963;59;1
3966;1;1969;53;0
3967;18;1960;62;0
3968;18;1955;67;1
3969;4;1951;71;0
3970;46;1980;42;0
3971;1;1966;56;1
3972;1;1930;92;1
3973;1;1982;40;0
3974;68;1938;84;1
3975;1;1954;68;0
3976;43;1967;55;1
3977;8;1975;47;1
3978;18;1970;51;1
3979;54;1928;94;0
3980;1;1953;69;1
3981;19;1979;43;1
3982;45;1919;103;0
3983;1;1926;96;0
3984;1;1964;58;0
3985;75;1979;43;0
3987;67;1960;62;1
3988;53;1974;48;0
3989;53;1980;42;1
3990;29;1973;49;1
3991;11;1967;55;1
3992;71;1948;74;0
3993;14;1980;42;0
3994;21;1965;57;0
3995;1;1948;74;0
3996;36;1947;75;0
3997;13;1927;95;0
3998;59;1950;72;0
3999;30;1976;46;0
4000;40;1957;65;1
4001;69;1956;66;1
4002;25;1920;102;0
4003;8;1949;73;1
4004;30;1957;65;0
4006;25;1978;44;0
4007;23;1948;74;1
4008;23;1951;71;0
4009;4;1966;56;1
4010;4;1948;74;0
4011;62;1957;64;0
4012;56;1956;66;0
4013;1;1951;71;0
4014;17;1980;42;1
4015;65;1972;49;0
4016;13;1971;51;0
4017;13;1964;58;1
4018;3;1980;42;0
4019;11;1945;77;1
4020;45;1953;69;0
4021;45;1948;74;1
4022;1;1926;96;1
4023;1;1925;97;0
4024;3;1964;58;1
4025;3;1971;51;0
4026;76;1945;77;0
4027;16;1965;57;0
4028;16;1970;52;1
4029;17;1967;55;1
4030;44;1976;46;0
4031;67;1975;47;1
4032;35;1964;58;0
4033;51;1925;97;1
4034;58;1937;85;1
4035;58;1930;92;0
4036;25;1976;46;0
4037;1;1966;56;0
4040;59;1961;61;0
4041;59;1954;68;1
4042;1;1939;83;1
4043;70;1953;69;0
4044;44;1930;92;0
4046;1;1944;77;0
4047;1;1937;85;1
4048;4;1923;99;1
4049;4;1945;77;1
4050;47;1948;73;1
4051;74;1949;73;1
4052;74;1950;72;0
4053;70;1929;93;0
4054;72;1959;63;0
4055;74;1953;69;0
4056;63;1952;70;0
4057;70;1922;100;0
4059;54;1924;98;1
4060;44;1954;68;0
4061;8;1978;43;1
4062;71;1950;72;1
4063;61;1966;56;0
4064;61;1972;50;1
4065;73;1942;80;1
4066;30;1936;86;0
4067;21;1959;63;0
4068;11;1924;98;1
4069;68;1959;63;1
4070;68;1959;63;0
4071;45;1942;80;0
4072;45;1941;81;1
4073;24;1955;67;1
4074;24;1958;64;0
4075;8;1944;78;0
4076;49;1969;53;1
4077;68;1955;67;0
4078;23;1951;71;1
4079;27;1955;67;1
4080;21;1943;79;0
4081;9;1978;44;1
4082;58;1961;61;0
4083;74;1968;54;0
4084;55;1957;65;1
4085;55;1952;70;0
4086;63;1941;80;0
4087;64;1946;76;0
4088;68;1948;73;0
4089;68;1947;75;1
4090;23;1971;51;1
4091;29;1982;40;0
4092;14;1933;89;0
4093;1;1946;76;1
4094;2;1979;42;1
4095;25;1974;48;1
4096;25;1980;42;0
4098;13;1938;84;1
4099;12;1945;77;0
4100;74;1955;67;1
4101;1;1970;52;0
4102;4;1969;53;0
4103;4;1965;57;1
4104;23;1919;103;1
4105;16;1980;42;0
4106;1;1936;86;1
4107;49;1954;68;1
4108;43;1926;96;0
4109;63;1953;69;1
4112;38;1974;48;1
4113;76;1947;75;0
4114;63;1964;58;1
4115;33;1943;79;1
4116;36;1936;86;1
4117;53;1918;104;0
4118;28;1978;44;1
4119;62;1962;60;0
4120;62;1961;61;1
4121;23;1923;99;1
4122;39;1969;53;1
4123;39;1966;56;0
4124;19;1963;59;0
4125;31;1922;100;0
4126;74;1975;47;1
4127;74;1970;52;0
4129;75;1952;70;0
4131;48;1976;46;1
4132;42;1962;60;1
4133;42;1965;57;0
4134;1;1954;68;0
4136;31;1959;63;1
4137;21;1949;73;1
4138;11;1968;54;0
4139;74;1969;53;1
4140;70;1963;59;1
4141;9;1970;52;1
4142;36;1960;62;1
4143;27;1955;67;1
4144;27;1955;67;0
4145;73;1922;100;0
4146;9;1955;67;0
4147;64;1972;49;1
4148;64;1968;54;0
4149;1;1979;43;1
4150;1;1977;45;0
4151;73;1926;96;0
4152;73;1927;95;1
4153;32;1956;66;1
4154;32;1953;69;0
4155;1;1923;99;1
4156;5;1962;60;0
4157;1;1972;50;1
4158;35;1920;102;0
4159;35;1913;109;1
4160;16;1969;53;0
4161;22;1972;50;0
4163;4;1951;71;1
4164;45;1924;98;0
4165;53;1955;67;1
4166;1;1947;75;1
4167;6;1949;73;0
4169;58;1980;42;0
4170;58;1983;39;1
4171;1;1980;42;1
4172;1;1945;77;0
4173;52;1978;44;0
4174;63;1927;95;1
4175;13;1965;57;0
4176;32;1922;100;1
4177;34;1935;86;1
4178;32;1926;96;1
4179;54;1920;102;1
4180;63;1932;90;1
4181;76;1964;58;0
4182;16;1941;81;1
4183;16;1940;82;0
4184;8;1975;47;0
4185;51;1964;58;0
4186;38;1978;44;1
4187;25;1967;55;0
4188;1;1976;46;1
4189;64;1941;81;1
4190;17;1942;80;1
4191;32;1957;65;0
4192;72;1931;91;1
4193;8;1937;85;0
4194;63;1940;82;0
4195;63;1945;77;1
4196;55;1951;71;0
4198;23;1954;68;0
4199;23;1961;60;1
4201;3;1977;45;1
4202;3;1970;52;0
4203;1;1967;55;0
4204;1;1960;62;1
4205;30;1935;87;1
4206;22;1942;80;1
4207;70;1938;84;1
4209;70;1933;89;0
4210;40;1979;43;1
4211;22;1973;49;0
4212;53;1945;77;1
4213;64;1925;97;0
4214;64;1921;101;1
4215;49;1952;70;0
4217;9;1951;71;0
4218;48;1939;83;0
4219;51;1944;78;0
4220;33;1963;59;1
4221;63;1941;81;0
4222;60;1928;94;1
4223;54;1970;52;1
4224;42;1977;45;0
4225;76;1977;45;1
4226;31;1957;65;1
4227;51;1963;58;0
4229;36;1961;61;1
4230;74;1961;61;0
4231;1;1959;63;0
4232;70;1971;51;1
4233;46;1938;84;1
4234;70;1972;50;0
4235;9;1975;47;0
4236;42;1962;60;0
4237;16;1923;99;0
4238;41;1971;51;0
4239;70;1920;102;1
4240;46;1960;62;0
4241;20;1950;72;0
4242;20;1954;68;1
4243;7;1958;64;1
4244;68;1922;100;0
4245;68;1919;103;1
4246;36;1980;42;0
4247;26;1975;47;0
4248;9;1975;47;0
4249;52;1977;45;1
4250;72;1961;61;0
4251;44;1960;62;1
4252;44;1953;69;0
4253;16;1936;86;0
4254;65;1972;50;1
4255;66;1925;97;0
4256;70;1957;65;1
4257;1;1968;54;0
4258;44;1966;56;0
4259;10;1949;73;0
4260;12;1967;55;1
4261;34;1924;98;0
4262;59;1925;97;0
4263;73;1972;50;0
4264;74;1971;51;0
4265;59;1978;44;1
4266;1;1974;48;0
4267;24;1936;86;0
4268;24;1928;94;1
4269;45;1955;67;0
4270;58;1972;50;0
4271;58;1964;58;1
4272;42;1978;44;0
4273;18;1976;46;0
4274;70;1937;85;0
4275;49;1957;65;0
4276;74;1973;49;0
4277;74;1979;43;1
4278;33;1949;73;1
4279;51;1949;73;1
4280;55;1944;78;0
4281;54;1931;91;1
4282;3;1932;90;1
4283;27;1924;98;1
4284;68;1946;76;1
4285;68;1945;76;0
4286;6;1965;57;0
4287;62;1953;69;0
4288;70;1946;76;0
4289;66;1981;41;1
4290;32;1947;75;1
4291;58;1951;71;0
4292;72;1952;70;1
4293;4;1959;62;0
4294;4;1956;66;1
4295;18;1960;62;1
4296;57;1925;97;1
4297;57;1928;94;0
4298;33;1920;102;1
4299;50;1977;45;0
4300;1;1977;45;0
4301;14;1956;66;0
4302;30;1944;78;0
4303;21;1978;44;0
4304;5;1945;77;0
4305;40;1939;83;0
4306;40;1940;82;1
4307;1;1977;45;1
4308;44;1970;52;0
4309;39;1979;43;0
4310;65;1925;97;0
4311;59;1981;41;1
4312;72;1979;43;0
4313;53;1968;54;0
4314;58;1925;97;0
4315;74;1959;63;0
4316;1;1943;79;0
4317;53;1978;44;0
4318;43;1942;80;0
4319;43;1946;76;1
4320;66;1958;64;0
4321;19;1973;49;0
4322;19;1970;52;1
4323;40;1924;98;1
4324;40;1918;104;0
4325;55;1947;75;1
4326;1;1930;92;1
4327;1;1937;85;0
4328;59;1976;46;0
4329;64;1947;75;0
4330;33;1921;101;1
4331;5;1959;63;1
4332;57;1936;86;1
4333;1;1958;64;1
4334;1;1954;68;0
4335;54;1924;97;0
4336;19;1969;53;0
4337;48;1966;56;1
4338;30;1944;78;1
4339;59;1977;45;0
4340;1;1949;73;0
4341;76;1964;58;1
4342;63;1918;104;0
4343;27;1929;93;0
4344;54;1925;97;1
4345;18;1974;48;0
4346;3;1973;49;0
4347;54;1926;96;0
4348;3;1978;44;0
4349;1;1959;63;0
4350;1;1966;56;1
4352;72;1971;51;1
4353;28;1979;43;0
4354;28;1986;36;1
4355;1;1938;83;0
4358;70;1942;80;1
4359;64;1950;72;1
4360;19;1965;57;0
4361;46;1955;67;1
4362;50;1943;79;1
4363;50;1951;71;0
4364;22;1977;45;1
4365;10;1961;61;1
4367;14;1982;40;1
4368;32;1977;45;0
4369;53;1965;57;1
4370;59;1939;83;1
4371;32;1968;53;1
4372;3;1933;89;1
4373;51;1951;70;1
4376;70;1954;68;1
4377;48;1978;44;1
4380;1;1931;91;1
4381;56;1959;63;1
4382;18;1980;42;1
4383;21;1963;59;1
4384;10;1973;49;0
4385;21;1972;50;0
4386;53;1945;76;0
4387;52;1946;76;1
4388;4;1936;86;0
4389;10;1926;96;0
4390;7;1972;50;0
4393;1;1941;81;0
4394;64;1975;46;0
4395;36;1958;64;0
4396;63;1974;48;0
4397;63;1973;49;1
4398;77;1958;64;1
4399;61;1967;55;0
4400;54;1959;63;0
4401;8;1968;54;1
4402;23;1929;93;1
4403;36;1938;84;0
4404;31;1951;71;0
4405;47;1959;63;0
4406;1;1954;68;1
4407;70;1975;47;1
4408;62;1923;99;1
4409;62;1928;94;0
4410;24;1976;46;0
4411;54;1950;72;1
4412;54;1952;70;0
4413;74;1977;45;1
4414;50;1933;89;1
4415;4;1977;45;1
4416;67;1970;51;1
4417;1;1976;46;1
4418;28;1970;52;1
4420;55;1957;65;1
4421;1;1944;78;0
4422;76;1943;79;0
4423;27;1918;104;1
4424;21;1933;89;1
4425;21;1936;86;0
4426;26;1969;53;0
4427;30;1940;82;1
4428;38;1954;68;1
4429;64;1945;77;1
4430;64;1938;84;0
4431;58;1930;92;1
4432;1;1964;58;0
4433;1;1968;54;1
4434;64;1964;58;1
4435;64;1965;57;0
4436;27;1920;102;1
4437;70;1961;61;0
4438;70;1957;65;1
4439;70;1975;47;1
4440;33;1948;73;1
4441;33;1943;79;0
4442;23;1921;101;0
4444;77;1969;53;1
4445;77;1964;58;0
4446;71;1950;72;0
4447;71;1957;65;1
4448;72;1942;80;0
4449;8;1949;73;1
4450;67;1949;73;0
4451;50;1927;95;0
4452;70;1924;98;0
4453;61;1976;46;0
4454;61;1976;46;1
4455;70;1976;46;1
4456;30;1936;86;1
4457;1;1943;79;1
4458;22;1950;71;0
4459;1;1962;60;0
4460;1;1957;65;1
4461;54;1957;65;0
4462;1;1977;45;1
4463;76;1923;99;1
4464;53;1964;58;1
4465;74;1937;85;1
4466;75;1922;100;0
4467;20;1944;78;0
4468;20;1944;78;1
4469;8;1973;49;0
4471;64;1975;47;0
4472;74;1965;57;1
4473;1;1944;77;1
4474;3;1964;58;0
4476;3;1927;95;1
4477;74;1957;65;1
4478;74;1952;70;0
4479;2;1958;64;0
4480;74;1963;59;1
4481;1;1975;47;1
4482;56;1979;43;1
4483;63;1966;56;0
4484;37;1955;67;1
4485;36;1919;103;1
4486;36;1914;108;0
4487;22;1974;48;1
4488;22;1971;51;0
4489;76;1948;74;1
4490;76;1956;66;0
4491;2;1977;45;0
4492;16;1965;57;0
4493;33;1947;75;1
4494;54;1952;70;1
4495;66;1979;43;1
4496;10;1971;51;1
4497;10;1964;58;0
4498;31;1931;90;1
4499;31;1929;93;0
4500;17;1924;98;1
4501;70;1947;75;0
4502;21;1932;90;1
4503;21;1928;94;0
4504;33;1965;57;0
4505;33;1966;56;1
4506;11;1954;68;0
4507;1;1970;52;1
4508;54;1921;101;1
4509;54;1920;102;0
4510;34;1938;83;0
4511;51;1945;77;0
4512;1;1963;59;1
4514;65;1940;81;1
4515;59;1920;102;0
4516;1;1961;61;0
4518;39;1952;70;0
4519;70;1951;71;0
4520;1;1957;65;0
4521;1;1943;79;1
4522;68;1950;72;0
4523;68;1952;70;1
4524;77;1957;65;1
4525;77;1964;58;0
4526;70;1970;52;0
4527;1;1963;59;0
4528;28;1922;100;1
4529;37;1976;46;1
4530;37;1984;38;0
4531;64;1964;58;0
4532;39;1953;69;1
4533;64;1980;42;1
4534;38;1954;67;1
4535;1;1931;91;0
4536;41;1947;75;1
4539;55;1942;80;1
4540;69;1936;86;1
4541;32;1971;51;0
4542;29;1954;68;1
4543;1;1941;81;1
4544;52;1955;67;0
4545;3;1936;86;0
4546;23;1951;71;0
4547;9;1943;78;0
4548;7;1958;64;1
4549;10;1920;102;0
4550;72;1942;80;0
4551;60;1924;98;1
4552;60;1919;103;0
4553;1;1945;77;0
4554;70;1937;85;1
4555;52;1960;62;1
4556;74;1970;52;1
4557;44;1932;90;0
4558;44;1928;94;1
4559;35;1958;64;0
4560;9;1963;59;1
4561;40;1968;54;0
4562;25;1965;57;1
4563;10;1971;51;0
4564;10;1975;47;1
4565;14;1948;74;1
4567;70;1937;85;1
4568;70;1982;40;1
4569;6;1971;51;0
4570;1;1939;83;0
4571;1;1967;55;1
4572;28;1936;86;0
4573;5;1955;67;0
4574;20;1966;56;0
4575;36;1964;58;0
4576;53;1958;64;1
4577;64;1949;73;0
4578;15;1976;45;1
4579;74;1939;83;0
4580;30;1944;78;0
4581;1;1956;66;0
4582;44;1918;104;1
4583;61;1941;81;0
4584;7;1949;73;0
4585;9;1948;74;0
4586;9;1951;71;1
4587;36;1978;44;0
4588;53;1976;46;0
4589;2;1976;46;0
4590;1;1936;86;1
4591;43;1933;89;1
4592;1;1955;67;0
4593;72;1932;90;1
4594;1;1940;82;1
4595;1;1940;82;0
4596;74;1973;49;0
4597;1;1952;70;0
4598;25;1941;81;0
4599;25;1947;75;1
4600;70;1967;55;1
4601;1;1935;87;1
4602;1;1934;88;0
4603;69;1946;76;0
4604;67;1968;54;1
4605;18;1980;42;0
4606;8;1937;85;1
4607;74;1976;46;0
4608;41;1945;77;1
4609;7;1976;45;0
4610;34;1966;56;0
4611;1;1953;69;0
4612;44;1960;62;0
4615;56;1951;71;1
4617;45;1977;44;1
4618;45;1972;50;0
4619;77;1941;81;0
4620;54;1940;82;0
4621;54;1946;76;1
4622;50;1972;50;0
4623;68;1967;55;1
4624;48;1966;56;0
4625;48;1967;55;1
4626;3;1947;75;0
4627;1;1942;80;1
4628;1;1938;84;0
4629;76;1923;99;1
4630;76;1915;107;0
4631;8;1933;89;0
4632;1;1928;94;1
4633;62;1980;42;0
4634;67;1940;82;0
4635;67;1936;86;1
4636;48;1977;45;1
4637;61;1969;53;1
4638;33;1968;54;0
4639;20;1980;42;1
4640;75;1956;66;0
4641;33;1958;64;1
4642;33;1960;62;0
4643;1;1969;53;0
4644;20;1931;91;1
4647;8;1978;44;1
4648;33;1964;58;1
4649;45;1928;94;0
4650;54;1965;57;0
4651;2;1979;43;1
4652;53;1962;60;1
4653;4;1946;75;0
4654;2;1950;72;0
4655;2;1947;75;1
4656;1;1942;80;1
4657;15;1941;81;1
4658;33;1935;87;1
4659;50;1959;63;0
4660;60;1975;47;0
4661;1;1944;78;0
4662;1;1927;95;0
4663;72;1942;80;1
4664;38;1921;101;1
4665;9;1926;96;0
4666;9;1928;94;1
4667;25;1941;81;1
4668;25;1938;84;0
4670;51;1968;54;0
4671;51;1972;50;1
4672;44;1949;73;1
4673;69;1952;70;1
4674;59;1978;43;0
4675;23;1975;47;1
4677;3;1921;101;0
4678;21;1968;54;1
4679;20;1948;74;1
4680;72;1979;43;0
4681;1;1949;73;0
4682;1;1953;69;1
4683;51;1956;66;1
4684;1;1953;69;0
4685;62;1964;58;1
4686;39;1944;78;1
4687;16;1947;74;0
4688;16;1940;82;1
4689;50;1963;59;1
4690;66;1962;60;0
4691;66;1964;58;1
4692;76;1955;67;0
4693;42;1943;79;1
4694;42;1943;79;0
4695;52;1925;97;1
4696;52;1933;89;0
4697;27;1957;65;0
4698;45;1963;59;1
4699;13;1963;59;0
4700;70;1937;85;0
4701;22;1941;81;1
4704;12;1955;67;0
4705;1;1955;67;1
4706;58;1943;79;0
4707;58;1940;82;1
4708;18;1950;72;1
4709;54;1978;44;1
4710;52;1961;61;0
4711;52;1955;67;1
4712;37;1960;62;0
4713;13;1918;104;0
4714;13;1911;111;1
4715;15;1976;46;0
4716;10;1933;89;0
4717;32;1944;78;1
4718;2;1932;90;1
4719;23;1937;85;1
4720;33;1946;76;0
4721;65;1956;66;0
4722;8;1972;50;1
4723;1;1941;81;0
4724;53;1973;49;0
4725;34;1945;77;1
4726;34;1952;70;0
4727;74;1970;52;0
4728;74;1970;52;1
4729;18;1945;77;1
4730;68;1920;102;1
4731;52;1973;49;0
4732;70;1918;104;1
4733;1;1955;67;1
4734;72;1925;97;1
4735;72;1922;100;0
4736;56;1943;79;0
4737;24;1981;41;0
4739;37;1960;62;0
4740;28;1977;45;1
4741;74;1929;93;0
4742;61;1949;73;0
4743;61;1956;66;1
4744;6;1929;93;1
4745;68;1948;74;0
4746;39;1941;81;0
4747;76;1922;100;0
4748;76;1928;94;1
4749;57;1948;74;0
4750;70;1962;60;1
4751;35;1973;49;1
4752;7;1939;83;1
4753;7;1934;88;0
4754;27;1939;82;0
4755;71;1954;68;0
4756;22;1950;72;0
4757;22;1945;77;1
4758;50;1973;49;0
4759;50;1980;42;1
4760;70;1935;87;1
4761;70;1934;88;0
4762;76;1971;51;0
4763;77;1944;78;0
4764;54;1979;43;1
4765;48;1935;87;1
4766;22;1967;55;1
4767;26;1918;104;0
4768;1;1960;62;0
4769;22;1923;99;0
4770;22;1924;98;1
4771;64;1961;61;0
4772;6;1950;72;0
4773;33;1952;70;0
4774;59;1951;71;1
4775;59;1948;74;0
4776;1;1974;47;1
4777;64;1929;93;0
4778;64;1922;100;1
4779;52;1978;44;1
4780;54;1972;50;0
4781;9;1966;56;0
4782;25;1966;55;1
4783;31;1978;44;0
4784;42;1920;102;0
4785;42;1921;101;1
4786;54;1938;84;1
4787;36;1962;60;1
4788;39;1980;42;0
4789;24;1940;82;0
4790;75;1946;76;1
4791;51;1936;86;1
4792;20;1957;65;0
4793;55;1946;76;0
4794;20;1945;77;0
4795;74;1925;97;0
4796;7;1928;94;1
4797;59;1940;82;0
4798;37;1962;60;0
4799;75;1946;76;0
4800;75;1953;69;1
4801;23;1978;44;1
4802;75;1971;51;1
4803;45;1945;77;1
4804;51;1930;92;0
4805;1;1935;87;0
4806;19;1944;78;0
4807;25;1948;73;1
4808;23;1981;41;0
4809;19;1930;92;1
4810;19;1935;87;0
4811;77;1971;51;0
4812;1;1925;97;1
4813;43;1968;54;1
4814;54;1962;60;1
4815;15;1970;52;1
4816;15;1974;48;0
4817;12;1969;53;1
4818;1;1932;90;1
4819;62;1964;58;1
4820;2;1969;53;0
4821;35;1939;83;0
4822;35;1945;77;1
4823;7;1982;40;1
4824;54;1940;82;1
4826;25;1977;44;0
4831;27;1958;64;1
4832;56;1957;65;0
4833;30;1971;51;0
4836;49;1952;69;1
4837;56;1967;55;0
4853;58;1939;83;1
4861;57;1977;45;0
4862;1;1943;79;0
4863;1;1974;48;0
4877;45;1957;65;1
4882;36;1978;43;1
4886;23;1979;42;1
4892;26;1969;53;1
4901;72;1950;72;0
4904;38;1961;61;0
4906;64;1976;46;0
4907;64;1974;48;1
4915;40;1963;59;1
4916;52;1939;83;1
4918;11;1968;54;1
4919;49;1951;71;0
4923;66;1962;60;1
4925;45;1951;71;1
4927;72;1955;67;0
4928;9;1976;46;1
4929;74;1943;79;1
4930;1;1981;41;1
4937;54;1960;62;0
4941;60;1979;43;0
4942;38;1959;63;1
4944;58;1982;40;1
4949;54;1982;40;1
4956;6;1946;76;1
4959;77;1979;43;1
4961;54;1982;40;1
4968;50;1938;84;1
4969;64;1968;54;0
4972;70;1977;45;0
4974;5;1962;60;0
4975;5;1961;61;1
4976;36;1981;41;1
4979;7;1937;85;1
4989;28;1935;87;1
4992;55;1972;50;0
4993;1;1973;49;0
4994;1;1978;44;1
5002;65;1977;45;0
5010;42;1950;72;0
5012;27;1972;50;0
5013;1;1980;42;1
5016;1;1946;76;0
5028;28;1976;46;1
5030;1;1980;42;1
5046;1;1937;85;1
5050;62;1951;71;1
5056;67;1957;65;0
5067;21;1975;47;0
5072;1;1981;41;0
5081;1;1961;61;0
5093;55;1949;73;0
5107;50;1947;75;0
5108;50;1944;78;1
5111;50;1959;62;1
5117;52;1975;47;1
5126;43;1965;57;1
5127;33;1975;47;0
5128;70;1963;58;1
5132;51;1967;55;1
5133;66;1959;63;0
5134;58;1967;55;0
5137;5;1979;43;1
5138;45;1974;48;0
5141;54;1953;69;0
5143;77;1973;49;1
5144;77;1966;56;0
5145;26;1950;72;0
5149;15;1962;59;1
5152;43;1975;47;0
5159;39;1964;58;1
5163;43;1957;65;0
5164;9;1971;51;1
5171;64;1956;66;0
5175;63;1949;73;0
5180;1;1943;78;1
5189;74;1961;61;0
5200;33;1960;62;0
5201;33;1954;68;1
5203;61;1945;77;0
5204;47;1963;59;1
5212;72;1946;76;0
5213;1;1980;42;1
5214;47;1976;46;1
5215;47;1973;49;0
5217;74;1940;82;0
5223;2;1977;45;0
5224;29;1949;73;1
5232;74;1948;74;0
5233;66;1967;55;1
5236;25;1978;44;1
5237;1;1977;45;1
5240;74;1940;82;1
5241;63;1978;44;1
5243;2;1970;52;1
5245;38;1942;80;0
5246;70;1982;40;1
5247;47;1943;79;1
5249;5;1971;51;0
5253;69;1946;76;0
5254;69;1948;74;1
5263;1;1962;60;0
5273;39;1959;63;1
5275;28;1950;72;1
5277;44;1968;54;0
5281;73;1941;80;1
5283;17;1982;40;1
5284;51;1971;51;0
5287;77;1971;51;1
5308;41;1974;48;0
5312;71;1947;75;1
5313;71;1947;75;0
5318;74;1968;54;1
5319;74;1964;58;0
5320;17;1951;71;0
5321;17;1950;72;1
5322;73;1956;66;0
5323;14;1976;46;0
5325;66;1970;52;0
5326;66;1967;55;1
5333;39;1967;55;0
5334;48;1935;86;1
5337;1;1961;61;1
5338;1;1966;56;0
5347;41;1949;73;1
5352;40;1976;46;0
5353;48;1967;55;0
5354;30;1967;55;0
5358;54;1942;80;1
5362;47;1939;83;1
5364;62;1964;58;1
5365;62;1971;51;0
5366;60;1971;51;0
5367;60;1979;43;1
5374;63;1947;75;1
5376;14;1970;52;1
5379;60;1978;44;1
5384;73;1935;87;1
5385;67;1974;48;1
5389;17;1968;54;1
5392;16;1955;67;0
5393;4;1955;67;1
5395;45;1962;60;1
5397;72;1969;53;0
5398;72;1967;55;1
5399;24;1972;49;0
5402;30;1968;54;0
5404;58;1976;46;0
5409;15;1948;74;1
5413;33;1946;76;1
5420;61;1935;87;1
5433;50;1975;47;1
5441;18;1957;65;1
5445;69;1952;70;1
5450;8;1940;82;1
5460;63;1961;61;1
5461;9;1968;54;0
5462;9;1963;59;1
5468;68;1944;78;0
